Time [s],Channel 1,Channel 2
12.675839100,1,1
12.675873900,0,1
12.675908600,1,1
12.675917300,0,1
12.675926000,1,1
12.675934700,0,1
12.675943400,1,1
12.675960800,0,1
12.675995500,1,1
12.676004200,0,1
12.676030300,1,1
12.676047700,0,1
12.676056300,1,1
12.676073700,0,1
12.676082400,1,1
12.676655000,1,0
12.676672300,1,1
12.676689700,1,0
12.676698400,1,1
12.676707100,1,0
12.676715800,1,1
12.676724500,1,0
12.676733200,1,1
12.676741900,1,0
12.676785300,1,1
12.676794000,1,0
12.676820000,1,1
12.676828700,1,0
12.676837400,1,1
12.676846100,1,0
12.676872200,1,1
12.676898200,1,0
12.676906900,1,1
12.676915600,1,0
12.676933000,1,1
12.676950400,1,0
12.676976400,1,1
12.676985100,1,0
12.676993800,1,1
12.677002500,1,0
12.677019800,1,1
12.677054600,1,0
12.677072000,1,1
12.677089400,1,0
12.677106700,1,1
12.677115400,1,0
12.677124100,1,1
12.677141500,1,0
12.677167500,1,1
12.677176200,1,0
12.677184900,1,1
12.677211000,1,0
12.677237000,1,1
12.677263100,1,0
12.677271800,1,1
12.677280500,1,0
12.677289200,1,1
12.677306600,1,0
12.677315200,1,1
12.677332600,1,0
12.677341300,1,1
12.677350000,1,0
12.677358700,1,1
12.677367400,1,0
12.677376000,1,1
12.677402100,1,0
12.677428200,1,1
12.677436900,1,0
12.677471600,1,1
12.677480300,1,0
12.677489000,1,1
12.677497700,1,0
12.677506400,1,1
12.677523700,1,0
12.677532400,1,1
12.677549800,1,0
12.677567200,1,1
12.677575900,1,0
12.677584500,1,1
12.677593200,1,0
12.677601900,1,1
12.677610600,1,0
12.677619300,1,1
12.677628000,1,0
12.677645400,1,1
12.677662700,1,0
12.677671400,1,1
12.677697500,1,0
12.677732200,1,1
12.677740900,1,0
12.677749600,1,1
12.677758300,1,0
12.677775700,1,1
12.677784400,1,0
12.677793000,1,1
12.677801700,1,0
12.677810400,1,1
12.677819100,1,0
12.677827800,1,1
12.677853900,1,0
12.677862500,1,1
12.677871200,1,0
12.677906000,1,1
12.677923400,1,0
12.677940700,1,1
12.677958100,1,0
12.677984200,1,1
12.677992900,1,0
12.678027600,1,1
12.678045000,1,0
12.678079700,1,1
12.678088400,1,0
12.678114500,1,1
12.678131900,1,0
12.678140500,1,1
12.678157900,1,0
12.678175300,1,1
12.678192700,1,0
12.678210000,1,1
12.683222000,0,1
12.683248000,1,1
12.683256700,0,1
12.683265400,1,1
12.683274100,0,1
12.683282800,1,1
12.683291500,0,1
12.683300200,1,1
12.683308800,0,1
12.683317500,1,1
12.683326200,0,1
12.683387000,1,1
12.683395700,0,1
12.683404400,1,1
12.683413100,0,1
12.683473900,1,1
12.683487800,1,0
12.683496400,1,1
12.683522500,1,0
12.683531200,1,1
12.683539900,1,0
12.683548600,1,1
12.683557300,1,0
12.683565900,1,1
12.683574600,1,0
12.683583300,1,1
12.683592000,1,0
12.683609400,1,1
12.683635500,1,0
12.683652800,1,1
12.683661500,1,0
12.683670200,1,1
12.683687600,1,0
12.683704900,1,1
12.683722300,1,0
12.683739700,1,1
12.683748400,1,0
12.683826600,1,1
12.683835300,1,0
12.683913500,1,1
12.683922100,1,0
12.684000300,1,1
12.684009000,1,0
12.684087200,1,1
12.684095900,1,0
12.684174100,1,1
12.684182800,1,0
12.684261000,1,1
12.684269700,1,0
12.684347800,1,1
12.684356500,1,0
12.684434700,1,1
12.684443400,1,0
12.684521600,1,1
12.684530300,1,0
12.684608500,1,1
12.684617200,1,0
12.684695300,1,1
